Product URL,Product Name,Product Price,Rating,Number of Reviews
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MDg1MjM4MzA3MDEyNjU1OjE2OTc2NDg3MzA6c3BfYXRmX25leHQ6MjAxMTgxODc0MDg3OTg6OjA6Og&url=%2FSemi-Hard-Anti-Theft-Backpack-Waterproof-Charging%2Fdp%2FB07X399726%2Fref%3Dsr_1_321_sspa%3Fkeywords%3Dbags%26qid%3D1697648730%26sr%3D8-321-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Gaming Backpack Bag for 15.6 inch Laptop, Biking Backpack, Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","1,799",4.4 out of 5 stars,204
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjQ2NjAzMDU3NjA4NjU1OjE2OTc2NDg3MzI6c3BfYXRmX25leHQ6MjAxMTgxODc0MDg3OTg6OjA6Og&url=%2FSemi-Hard-Anti-Theft-Backpack-Waterproof-Charging%2Fdp%2FB07X399726%2Fref%3Dsr_1_337_sspa%3Fkeywords%3Dbags%26qid%3D1697648732%26sr%3D8-337-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Gaming Backpack Bag for 15.6 inch Laptop, Biking Backpack, Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","1,799",4.4 out of 5 stars,204
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MDk1Mzg0Nzk0Mjg3NjU1OjE2OTc2NDg3MzQ6c3BfYXRmX25leHQ6MjAxMTgxODc0MDg3OTg6OjA6Og&url=%2FSemi-Hard-Anti-Theft-Backpack-Waterproof-Charging%2Fdp%2FB07X399726%2Fref%3Dsr_1_353_sspa%3Fkeywords%3Dbags%26qid%3D1697648734%26sr%3D8-353-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Gaming Backpack Bag for 15.6 inch Laptop, Biking Backpack, Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","1,799",4.4 out of 5 stars,204
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDc1NDg0MTkxNjI5NjU1OjE2OTc2NDg3MzU6c3BfYXRmX25leHQ6MjAxMTgxODc0MDg3OTg6OjA6Og&url=%2FSemi-Hard-Anti-Theft-Backpack-Waterproof-Charging%2Fdp%2FB07X399726%2Fref%3Dsr_1_369_sspa%3Fkeywords%3Dbags%26qid%3D1697648735%26sr%3D8-369-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Gaming Backpack Bag for 15.6 inch Laptop, Biking Backpack, Water-Resistant Stylish Semi-Hard Armored Backpack with USB Port for Men and Women Daily Use Students, Black","1,799",4.4 out of 5 stars,204
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMzk5MzIwOTkyODU4NjU1OjE2OTc2NDg3Mzc6c3BfYXRmX25leHQ6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_385_sspa%3Fkeywords%3Dbags%26qid%3D1697648737%26sr%3D8-385-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,799",4.1 out of 5 stars,198
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDczOTMzNDIzMDg2NTU6MTY5NzY0ODczOTpzcF9hdGZfbmV4dDozMDAwMDY3NzQ3ODMxMzI6OjA6Og&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_401_sspa%3Fkeywords%3Dbags%26qid%3D1697648739%26sr%3D8-401-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzEzNzMyNTQ3MTAxNjU1OjE2OTc2NDg3NDE6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_417_sspa%3Fkeywords%3Dbags%26qid%3D1697648741%26sr%3D8-417-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MjY5NzgzMDkwMzE2NTU6MTY5NzY0ODc0MzpzcF9hdGZfbmV4dDozMDAwMDY3NzQ3ODMxMzI6OjA6Og&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_433_sspa%3Fkeywords%3Dbags%26qid%3D1697648743%26sr%3D8-433-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTQxMTg1MzkxODcwNjU1OjE2OTc2NDg3NDU6c3BfYXRmX25leHQ6MzAwMDA2Nzc0NzgzMTMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_449_sspa%3Fkeywords%3Dbags%26qid%3D1697648745%26sr%3D8-449-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NTMwNDY0NDc0ODE2NTU6MTY5NzY0ODc0NzpzcF9hdGZfbmV4dDozMDAwMDY3NzQ3ODMxMzI6OjA6Og&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_465_sspa%3Fkeywords%3Dbags%26qid%3D1697648747%26sr%3D8-465-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop Bags with Special Waterproof Silk Polyester Material for Office, College, Men & Women (Model Hazel, 20 Liters, Black)","1,799",4.3 out of 5 stars,27
